FID,gid,UF,nome,Censo,Populacao_Masculina,Populacao_Feminina
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3fc8,950,PIAUÍ,Hugo Napoleão,2010,1839,1932
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3fc6,2706,MINAS GERAIS,Piedade de Caratinga,2010,3649,3461
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3fc4,5306,TOCANTINS,Cariri do Tocantins,2010,2106,1650
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3fc2,4645,SÃO PAULO,Mariápolis,2010,2021,1895
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3fb8,5167,SANTA CATARINA,Anchieta,2010,3231,3149
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3fb5,62,BAHIA,Mundo Novo,2010,12365,12030
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3fb3,3844,RONDÔNIA,Nova Mamoré,2010,11735,10811
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3f95,1992,RIO DE JANEIRO,Guapimirim,2010,25280,26203
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3f72,4944,CEARÁ,Jardim,2010,13067,13621
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3f71,2886,PARANÁ,Santa Cecília do Pavão,2010,1804,1842
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3f6a,3056,PERNAMBUCO,Ilha de Itamaracá,2010,12564,9320
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3f68,3480,PERNAMBUCO,Primavera,2010,6882,6557
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3f67,588,AMAZONAS,Guajará,2010,7265,6709
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3f66,2274,PARAÍBA,Boqueirão,2010,8323,8565
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3f63,2553,PARAÍBA,Triunfo,2010,4570,4650
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3f62,2654,MINAS GERAIS,Paraguaçu,2010,10178,10067
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3f56,4154,PARANÁ,Telêmaco Borba,2010,34386,35486
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3f52,4859,SÃO PAULO,Serra Negra,2010,12866,13521
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3f3e,4371,BAHIA,Caravelas,2010,10873,10541
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3f3b,5487,TOCANTINS,Lajeado,2010,1464,1309
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3f3a,371,RIO GRANDE DO SUL,Bozano,2010,1100,1100
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3f29,4515,BAHIA,Itapicuru,2010,16467,15794
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3f25,90,SÃO PAULO,Mirassol,2010,26402,27390
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3f15,4781,SÃO PAULO,Ribeirão Corrente,2010,2218,2055
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3f14,5104,PARANÁ,General Carneiro,2010,6898,6771
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3ef7,441,RIO GRANDE DO SUL,São Sepé,2010,11777,12021
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3edd,1551,CEARÁ,Capistrano,2010,8638,8424
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3edb,1276,ESPIRITO SANTO,Mimoso do Sul,2010,13041,12861
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3ec6,3261,MINAS GERAIS,Taiobeiras,2010,15117,15800
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3ec4,3749,MINAS GERAIS,Miravânia,2010,2283,2266
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3ebf,5273,SANTA CATARINA,Correia Pinto,2010,7376,7409
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3eab,5189,SANTA CATARINA,Cerro Negro,2010,1873,1708
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3ea5,41,RIO GRANDE DO SUL,Morro Reuter,2010,2849,2827
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3ea4,726,GOIÁS,Alvorada do Norte,2010,4108,3976
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3e8c,3637,MINAS GERAIS,Juatuba,2010,11217,10985
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3e7e,581,ESPIRITO SANTO,Dores do Rio Preto,2010,3226,3171
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3e76,1938,RIO DE JANEIRO,Conceição de Macabu,2010,10549,10662
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3e4c,329,RIO GRANDE DO SUL,Camaquã,2010,30900,31864
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3e31,5557,AMAZONAS,Careiro da Várzea,2010,12688,11242
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3e2a,3586,MINAS GERAIS,Itinga,2010,7352,7055
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3e27,333,AMAZONAS,Atalaia do Norte,2010,7852,7301
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3d9b,510,RIO GRANDE DO SUL,Santa Margarida do Sul,2010,1272,1080
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3d93,3055,PERNAMBUCO,Itaíba,2010,13042,13214
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3d90,595,RIO GRANDE DO SUL,Jaquirana,2010,2142,2035
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3d82,4746,SÃO PAULO,Pitangueiras,2010,18009,17298
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3d80,5091,SÃO PAULO,Suzano,2010,128694,133786
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3d6c,1942,RIO DE JANEIRO,Bom Jardim,2010,12720,12613
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3d3e,4518,BAHIA,Itarantim,2010,9523,9016
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3d20,3346,PERNAMBUCO,Lajedo,2010,17418,19210
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3d1f,1511,CEARÁ,Jijoca de Jericoacoara,2010,8520,8482
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3d1e,4263,SÃO PAULO,Cerquilho,2010,19635,19982
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3d13,3661,PERNAMBUCO,São Joaquim do Monte,2010,10195,10293
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3d12,4428,SÃO PAULO,Avanhandava,2010,6249,5061
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3d0d,1318,RIO GRANDE DO SUL,Xangri-lá,2010,6199,6235
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3d0b,483,RIO GRANDE DO SUL,Unistalda,2010,1245,1205
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3cf2,2649,MINAS GERAIS,Palma,2010,3313,3232
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3cf1,5124,MATO GROSSO,Nortelândia,2010,3310,3126
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3ce3,2323,MATO GROSSO,Juína,2010,20136,19119
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3ca5,477,RIO GRANDE DO SUL,Alegrete,2010,38051,39602
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3c73,4044,PARANÁ,Itambé,2010,2946,3033
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3c65,2075,RIO GRANDE DO NORTE,Coronel João Pessoa,2010,2368,2404
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3c64,3214,MINAS GERAIS,Coimbra,2010,3547,3507
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3c63,5365,SANTA CATARINA,Jaborá,2010,2013,2028
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3c5a,4251,SÃO PAULO,Canitar,2010,2216,2153
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3c58,3697,MINAS GERAIS,Mariana,2010,26583,27636
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3c47,4854,SÃO PAULO,São Sebastião da Grama,2010,6166,5933
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3c3d,4057,PARANÁ,Ribeirão do Pinhal,2010,6731,6793
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3c33,4583,SÃO PAULO,Jacupiranga,2010,8777,8431
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3c2a,1015,GOIÁS,Edéia,2010,5779,5487
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3c0f,3338,MINAS GERAIS,Urucânia,2010,5085,5206
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3c0e,2059,MARANHÃO,Araioses,2010,22007,20498
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3c03,2147,MINAS GERAIS,Pedra do Anta,2010,1681,1684
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3bf6,810,ALAGOAS,Olho D'Água das Flores,2010,9722,10642
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3bf5,170,BAHIA,Seabra,2010,20685,21113
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3bd7,909,PIAUÍ,Buriti dos Lopes,2010,9622,9452
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3bd4,1951,RIO DE JANEIRO,Itatiaia,2010,14213,14570
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3bd3,1329,GOIÁS,Serranópolis,2010,3970,3511
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3bb5,1733,SÃO PAULO,Jaguariúna,2010,22004,22307
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3bac,3531,PARANÁ,Boa Esperança do Iguaçu,2010,1402,1362
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3b97,3995,MATO GROSSO,Santo Antônio do Leste,2010,2025,1729
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3b8a,3524,MINAS GERAIS,Ijaci,2010,2964,2895
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3b89,2061,MARANHÃO,Axixá,2010,5822,5585
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3b88,4396,BAHIA,Correntina,2010,15763,15486
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3b6f,2427,PARAÍBA,Pombal,2010,15381,16729
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3b64,1492,CEARÁ,Chorozinho,2010,9600,9315
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3b63,5060,SÃO PAULO,Mairiporã,2010,40975,39981
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3b56,4376,BAHIA,Catolândia,2010,1354,1258
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3b55,3771,SÃO PAULO,Guaimbê,2010,2697,2728
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3b54,5028,TOCANTINS,Rio Sono,2010,3379,2875
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3b37,1896,CEARÁ,Quixeramobim,2010,35729,36158
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3b2a,2240,PARAÍBA,Congo,2010,2378,2309
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3b29,3701,PERNAMBUCO,Buenos Aires,2010,6197,6340
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3b28,2959,PERNAMBUCO,Ipubi,2010,13855,14265
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3b27,3446,MINAS GERAIS,Frei Lagonegro,2010,1688,1641
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3b1f,746,ACRE,Sena Madureira,2010,19739,18290
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3b04,1618,MARANHÃO,Esperantinópolis,2010,9075,9377
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3afc,211,BAHIA,Teodoro Sampaio,2010,3856,4039
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3af4,1358,AMAPÁ,Pedra Branca do Amapari,2010,5866,4906
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3ac4,5168,SANTA CATARINA,Angelina,2010,2765,2485
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3ac3,978,GOIÁS,Lagoa Santa,2010,643,611
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3abd,2293,PARÁ,Moju,2010,36666,33352
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3aa6,5099,PARANÁ,Agudos do Sul,2010,4306,3964
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3aa3,504,RIO GRANDE DO SUL,Caseiros,2010,1517,1490
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3a98,4516,BAHIA,Itapitanga,2010,5178,5029
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3a87,5235,PIAUÍ,São José do Peixe,2010,1885,1815
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3a86,256,BAHIA,Ribeira do Amparo,2010,7234,7042
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3a85,355,RIO GRANDE DO SUL,Camargo,2010,1291,1301
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3a7d,2137,PARAÍBA,Várzea,2010,1268,1236
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3a7c,3662,PERNAMBUCO,São José da Coroa Grande,2010,8867,9313
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3a7b,4921,SANTA CATARINA,São Carlos,2010,5171,5120
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3a6e,1828,MARANHÃO,Santo Antônio dos Lopes,2010,7190,7098
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3a6c,1105,MATO GROSSO,Porto Esperidião,2010,5899,5132
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3a54,5214,SANTA CATARINA,Bombinhas,2010,7194,7099
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3a53,4530,SÃO PAULO,Ilha Comprida,2010,4475,4550
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3a45,4690,SÃO PAULO,Nova Luzitânia,2010,1820,1621
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3a3e,4316,BAHIA,Caém,2010,5140,5228
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3a3c,1920,RIO DE JANEIRO,Miracema,2010,13026,13817
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3a3b,4627,SÃO PAULO,Lindóia,2010,3326,3386
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3a2c,3470,PERNAMBUCO,Parnamirim,2010,10280,9944
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3a28,2849,PERNAMBUCO,Frei Miguelinho,2010,6998,7295
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3a27,1528,RORAIMA,Normandia,2010,4678,4262
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3a0f,4822,SÃO PAULO,Santa Salete,2010,743,704
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3a0d,2937,MINAS GERAIS,Santa Cruz de Minas,2010,3854,4011
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3a05,5506,AMAZONAS,Urucurituba,2010,9529,8308
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-39ff,1673,RIO GRANDE DO NORTE,Jardim do Seridó,2010,5886,6227
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-39fe,1594,MARANHÃO,Chapadinha,2010,36243,37107
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-39f3,4556,BAHIA,Macarani,2010,8583,8510
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-39e8,1056,PIAUÍ,Vila Nova do Piauí,2010,1576,1500
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-39e1,2112,RIO GRANDE DO NORTE,Senador Elói de Souza,2010,2860,2777
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-39e0,3089,PARANÁ,Primeiro de Maio,2010,5401,5431
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-39df,1116,GOIÁS,Pires do Rio,2010,14105,14657
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-39c8,2009,SÃO PAULO,Diadema,2010,186803,199286
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-39c7,3763,SÃO PAULO,Gália,2010,3506,3505
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-39c2,5237,PIAUÍ,Buriti dos Montes,2010,4145,3829
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-39c0,1674,RIO GRANDE DO NORTE,Santana do Matos,2010,6869,6940
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-39be,4181,SÃO PAULO,Altair,2010,2051,1764
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-39af,1075,PIAUÍ,Santo Inácio do Piauí,2010,1851,1797
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-39ae,3823,RONDÔNIA,Cabixi,2010,3266,3047
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-39a3,1348,ESPIRITO SANTO,Barra de São Francisco,2010,20408,20241
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-39a1,5087,SÃO PAULO,São Lourenço da Serra,2010,7087,6886
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3993,3420,MINAS GERAIS,Estrela Dalva,2010,1233,1237
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3992,3578,MINAS GERAIS,Itaobim,2010,10493,10508
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3987,4963,SÃO PAULO,Registro,2010,26656,27605
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-397d,5435,SANTA CATARINA,Novo Horizonte,2010,1450,1300
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-397b,2994,MINAS GERAIS,Buenópolis,2010,5166,5126
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3968,5341,SANTA CATARINA,Itá,2010,3218,3208
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-395f,4882,SÃO PAULO,Tatuí,2010,53034,54292
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-394c,1214,PIAUÍ,Paulistana,2010,9567,10218
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3944,4906,SERGIPE,Pedrinhas,2010,4356,4477
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3943,1003,AMAZONAS,Novo Aripuanã,2010,11429,10022
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-38f9,970,SERGIPE,Nossa Senhora da Glória,2010,16076,16421
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-38e7,4911,SERGIPE,Carmópolis,2010,6671,6832
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-38dd,1524,SERGIPE,Rosário do Catete,2010,4439,4782
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-38dc,4095,MATO GROSSO,Nova Ubiratã,2010,5132,4086
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-38b5,132,RIO GRANDE DO SUL,Santo Antônio do Palma,2010,1112,1027
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-38aa,4040,PARANÁ,Tuneiras do Oeste,2010,4441,4254
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-38a8,4421,BAHIA,Barra,2010,25160,24165
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3893,5259,SANTA CATARINA,Capivari de Baixo,2010,10499,11175
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3892,4167,PARANÁ,Sengés,2010,9463,8951
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-387b,1846,RIO DE JANEIRO,Iguaba Grande,2010,11046,11805
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-387a,3248,MINAS GERAIS,Serra do Salitre,2010,5422,5127
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-385a,2699,MINAS GERAIS,Pequi,2010,2042,2034
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3846,2620,MINAS GERAIS,Passos,2010,52568,53722
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-380a,2539,PARAÍBA,Itapororoca,2010,8560,8437
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3807,2945,MINAS GERAIS,Santa Margarida,2010,7583,7428
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3806,287,RIO GRANDE DO SUL,Alegria,2010,2149,2152
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-37f7,2985,MINAS GERAIS,Botelhos,2010,7472,7448
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-37f4,334,RIO GRANDE DO SUL,Floriano Peixoto,2010,1081,937
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-37f3,2273,PARAÍBA,Bonito de Santa Fé,2010,5350,5454
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-37e2,1173,ESPIRITO SANTO,Baixo Guandu,2010,14220,14861
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-37dd,408,RIO GRANDE DO SUL,Tupanciretã,2010,10864,11417
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-37b0,584,TOCANTINS,Dianópolis,2010,9679,9433
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3798,4212,SÃO PAULO,Barbosa,2010,3323,3270
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3794,4164,PARANÁ,Mauá da Serra,2010,4361,4194
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3792,3700,PERNAMBUCO,Brejo da Madre de Deus,2010,22180,23000
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3776,1547,CEARÁ,Brejo Santo,2010,21918,23275
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3774,5056,SÃO PAULO,Jarinu,2010,12005,11842
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3772,2742,PERNAMBUCO,Condado,2010,11844,12438
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3771,4049,PARANÁ,Leópolis,2010,2054,2091
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-375a,1651,MARANHÃO,Jatobá,2010,4303,4223
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3759,1580,CEARÁ,Guaiúba,2010,12139,11952
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3756,3343,MINAS GERAIS,Varginha,2010,59957,63124
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3755,1082,GOIÁS,Águas Lindas de Goiás,2010,79726,79652
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3725,3019,MINAS GERAIS,Santana dos Montes,2010,1961,1861
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3723,5175,SANTA CATARINA,Araranguá,2010,30138,31172
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3720,5042,SÃO PAULO,Francisco Morato,2010,76636,77836
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-371f,3709,PERNAMBUCO,Serrita,2010,9199,9132
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-370c,189,BAHIA,Santa Inês,2010,5135,5228
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-370b,3127,MINAS GERAIS,Carmo do Cajuru,2010,10030,9982
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3707,3398,MINAS GERAIS,Virginópolis,2010,5215,5357
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3705,3714,PERNAMBUCO,Surubim,2010,27994,30521
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3702,1412,CEARÁ,Ararendá,2010,5180,5311
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3701,5329,SANTA CATARINA,Imbituba,2010,19805,20365
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-36f2,148,BAHIA,Piripá,2010,6440,6343
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-36ec,3285,MINAS GERAIS,Coronel Fabriciano,2010,50035,53659
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-36eb,4749,SÃO PAULO,Poloni,2010,2671,2724
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-36ea,994,AMAZONAS,Presidente Figueiredo,2010,14350,12825
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-36a5,4282,SÃO PAULO,Dirce Reis,2010,875,814
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-36a4,1201,PIAUÍ,Guadalupe,2010,5088,5180
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-369d,1163,PIAUÍ,Madeiro,2010,4044,3772
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-369c,5568,SERGIPE,Monte Alegre de Sergipe,2010,6900,6727
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-369a,5126,TOCANTINS,Sítio Novo do Tocantins,2010,4631,4517
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-368e,3575,MINAS GERAIS,Itambé do Mato Dentro,2010,1179,1104
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-368b,2835,MINAS GERAIS,Rio Pardo de Minas,2010,14832,14267
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3679,4872,SÃO PAULO,Tambaú,2010,11173,11233
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3678,3910,PARANÁ,Inácio Martins,2010,5604,5339
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3667,2235,PARÁ,Cumaru do Norte,2010,6081,4385
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-363e,4099,PARANÁ,Tamarana,2010,6276,5986
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-363a,1772,MARANHÃO,Mirinzal,2010,7287,6931
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3639,5144,TOCANTINS,Nazaré,2010,2262,2124
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3626,1966,CEARÁ,Tianguá,2010,34175,34717
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3624,771,GOIÁS,Aparecida do Rio Doce,2010,1241,1186
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3621,5312,PIAUÍ,Capitão Gervásio Oliveira,2010,1999,1879
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-361f,4003,MATO GROSSO,Santa Terezinha,2010,3938,3459
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-35ee,2124,MARANHÃO,Buriticupu,2010,33316,31921
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-35ea,2834,MINAS GERAIS,Rio Paranaíba,2010,6091,5794
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-35ae,1807,MARANHÃO,Penalva,2010,17403,16864
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-35ad,4586,SÃO PAULO,Jeriquara,2010,1622,1538
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-35ac,1700,MARANHÃO,Marajá do Sena,2010,4390,3661
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-35aa,1194,ESPIRITO SANTO,Afonso Cláudio,2010,15687,15404
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-35a3,751,ACRE,Capixaba,2010,4655,4143
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3598,1413,CEARÁ,Araripe,2010,10292,10393
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3591,3843,RONDÔNIA,São Miguel do Guaporé,2010,11328,10500
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3570,120,BAHIA,Rio Real,2010,18654,18510
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3562,5121,MATO GROSSO,Tangará da Serra,2007,41990,41441
vw_razao_de_sexo.fid--33501df1_157d3a3b533_-3504,5364,SANTA CATARINA,Ituporanga,2010,11095,11155
